"Environment and Climate Change Canada"
"Monthly Values for January - 1998"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"COVE ISLAND (AUT)","45.333","-81.733","ON","-3.2","2",NA,"6.0","1","-15.6","1","",,NA,"1.6","1",NA,"","0","",,NA,"614.0","0.0","61219J2"
"EXETER","43.350","-81.500","ON","-1.7","0","3.8","11.0","0","-13.0","0","31.0","0","55.0","96.4","0","116.0","3.0","15","","",NA,"609.8","0.0","6122370"
"GODERICH","43.767","-81.717","ON","-1.5","0",NA,"11.2","0","-11.1","0","",,NA,"0.0","15",NA,"","0","",,NA,"604.4","0.0","6122847"
"NAIRN","43.100","-81.583","ON","-1.5","0",NA,"12.0","0","-16.0","0","24.5","0",NA,"93.3","0",NA,"4.0","17","","",NA,"604.2","0.0","6124123"
"KINCARDINE","44.173","-81.623","ON","-2.1","0",NA,"11.0","0","-15.0","0","45.2","0",NA,"127.0","0",NA,"14.0","20","","",NA,"622.1","0.0","6124127"
"OLIPHANT","44.717","-81.275","ON","-2.5","0",NA,"8.8","0","-14.5","0","",,NA,"0.0","1",NA,"","0","",,NA,"635.3","0.0","6125GP0"
"PETROLIA TOWN","42.883","-82.167","ON","-1.0","0","4.0","12.0","0","-14.0","0","16.2","0","41.0","87.4","0","132.0","1.0","15","","",NA,"587.9","0.0","6126499"
"PORT ELGIN","44.467","-81.367","ON","-3.3","4",NA,"10.0","2","-14.5","4","24.0","5",NA,"94.6","6",NA,"","10","","",NA,"575.8","0.0","6126654"
"SARNIA AIRPORT","42.992","-82.305","ON","-1.1","0","3.6","11.8","0","-12.9","0","15.8","0","51.0","79.6","0","155.0","3.0","16","45.8","0","56.0","592.8","0.0","6127514"
"TARA","44.517","-81.150","ON","-3.4","0","2.6","9.0","0","-15.0","0","126.0","0","92.0","200.0","0","118.0","","21","","",NA,"664.2","0.0","6128206"
"WROXETER","43.867","-81.150","ON","",,NA,"",,"",,"29.2","0",NA,"75.6","0",NA,"","11","","",NA,"","","6129660"
"THEDFORD","43.183","-81.850","ON","-1.0","0","3.2","11.5","0","-12.0","0","21.0","0","47.0","88.8","0","120.0","","12","","",NA,"588.1","0.0","612HKLR"
"AMHERSTBURG","42.102","-83.093","ON","0.1","0","3.1","12.0","0","-12.0","0","13.6","0","52.0","70.0","0","106.0","","13","","",NA,"555.3","0.0","6130257"
"AYLMER","42.767","-80.983","ON","-1.1","0",NA,"12.5","0","-14.5","0","35.8","0",NA,"97.4","0",NA,"","14","","",NA,"593.2","0.0","6130411"
"AYLMER ONT HYDRO","42.783","-80.983","ON","",,NA,"",,"",,"34.8","0",NA,"119.2","0",NA,"","14","","",NA,"","","6130420"
"BELLE RIVER","42.300","-82.700","ON","0.0","0",NA,"12.6","0","-10.3","0","",,NA,"",,NA,"","","",,NA,"557.9","0.0","6130681"
"CHATHAM WPCP","42.390","-82.215","ON","0.1","0","3.7","13.5","0","-12.5","0","21.5","0","69.0","78.5","0","125.0","0.0","16","","",NA,"553.5","0.0","6131415"
"DELHI CS","42.867","-80.550","ON","-1.6","0",NA,"13.3","0","-14.9","0","",,NA,"",,NA,"","","","",NA,"606.4","0.0","6131983"
"FORT ERIE","42.883","-78.967","ON","-1.2","0","2.9","14.0","0","-16.0","0","34.7","0","78.0","157.6","0","200.0","9.0","21","","",NA,"595.9","0.0","6132470"
"HAGERSVILLE","42.967","-80.067","ON","-1.6","0","2.9","13.0","0","-13.5","0","22.0","0","87.0","130.3","0","219.0","8.0","17","","",NA,"607.7","0.0","6133120"
"KINGSVILLE MOE","42.044","-82.674","ON","0.5","0","4.2","12.0","0","-11.0","0","23.8","0","84.0","97.3","0","159.0","","14","","",NA,"542.4","0.0","6134190"
"LONG POINT (AUT)","42.567","-80.050","ON","0.4","2",NA,"12.7","1","-9.6","1","",,NA,"",,NA,"","","",,NA,"509.8","0.0","6134F10"
"NEW GLASGOW","42.514","-81.636","ON","-0.4","0","3.9","13.0","0","-15.0","0","17.0","0","68.0","87.0","0","150.0","","16","","",NA,"571.5","0.0","6135583"
"NIAGARA FALLS NPCSH","43.133","-79.050","ON","-0.8","0","3.4","15.5","0","-13.0","0","35.5","0","74.0","130.7","0","173.0","5.0","18","","",NA,"581.8","0.0","6135657"
"PORT COLBORNE","42.883","-79.250","ON","-1.0","0","2.7","12.0","0","-13.0","0","21.1","0","52.0","144.2","0","197.0","","18","","",NA,"587.5","0.0","6136606"
"PORT WELLER (AUT)","43.250","-79.217","ON","-0.1","2",NA,"10.3","2","-8.1","0","",,NA,"",,NA,"","","",,NA,"524.9","0.0","6136699"
"RIDGETOWN AUTOMATIC CLIMATE STATION","42.450","-81.883","ON","-0.5","0",NA,"13.0","0","-16.9","0","",,NA,"96.0","0",NA,"","17","","",NA,"572.1","0.0","6137149"
"RIDGEVILLE","43.042","-79.325","ON","-1.0","4","3.4","15.0","3","-14.0","1","19.0","0","55.0","118.6","0","177.0","","15","","",NA,"513.3","0.0","6137161"
"ST CATHARINES A","43.200","-79.167","ON","-0.6","0","3.3","13.1","0","-13.2","0","25.4","0","66.0","127.4","0","195.0","0.0","14","","",NA,"575.3","0.0","6137287"
"ST CATHARINES POWER GLEN","43.117","-79.250","ON","-1.1","2","2.6","14.5","2","-14.0","1","27.0","0","79.0","119.7","0","206.0","","13","","",NA,"552.8","0.0","6137306"
"ST THOMAS WPCP","42.768","-81.205","ON","-0.7","0","4.0","12.0","0","-14.0","0","27.3","0","71.0","107.7","0","147.0","6.0","15","","",NA,"579.2","0.0","6137362"
"ST WILLIAMS AUTOMATIC CLIMATE STATION","42.700","-80.450","ON","-0.8","0",NA,"13.6","0","-14.9","0","0.0","9",NA,"109.4","0",NA,"","14","","",NA,"581.4","0.0","6137401"
"SIMCOE (AUT)","42.850","-80.267","ON","-1.7","2",NA,"13.0","2","-14.0","0","",,NA,"",,NA,"","","",,NA,"570.9","0.0","6137732"
"SOUTHEAST SHOAL (AUT)","41.833","-82.467","ON","0.9","1",NA,"12.4","1","-9.5","0","",,NA,"",,NA,"","","",,NA,"513.6","0.0","6137937"
"THOROLD","43.117","-79.200","ON","-0.5","0",NA,"15.0","0","-12.5","0","25.9","0",NA,"127.9","0",NA,"1.0","13","","",NA,"573.0","0.0","6138259"
"TILLSONBURG NORTH","42.861","-80.741","ON","-1.5","0",NA,"13.0","0","-15.0","0","29.0","0",NA,"119.2","0",NA,"12.0","15","","",NA,"604.9","0.0","6138269"
"TILLSONBURG MOE","42.855","-80.722","ON","",,NA,"",,"",,"31.8","0",NA,"129.9","0",NA,"","16","","",NA,"","","6138270"
"VINELAND","43.150","-79.417","ON","-0.6","0",NA,"13.5","0","-12.5","0","27.0","0",NA,"124.8","0",NA,"4.0","16","","",NA,"575.8","0.0","6139141"
"VINELAND RITTENHOUSE","43.167","-79.417","ON","-0.5","0","3.2","13.0","0","-12.0","0","24.8","0","77.0","119.4","0","186.0","","17","","",NA,"572.2","0.0","6139143"
"WATERFORD","42.883","-80.233","ON","",,NA,"",,"",,"27.6","0",NA,"105.4","0",NA,"7.0","15","","",NA,"","","6139356"
"WELLAND","42.993","-79.261","ON","-0.6","0","3.7","15.0","0","-14.0","0","18.8","0","47.0","128.2","0","164.0","","16","","",NA,"576.6","0.0","6139445"
"WINDSOR RIVERSIDE","42.333","-82.933","ON","0.8","0",NA,"13.5","0","-12.0","0","27.0","0",NA,"92.8","0",NA,"3.0","13","","",NA,"532.9","0.0","6139520"
"WINDSOR A","42.276","-82.956","ON","0.2","0","4.0","12.9","0","-12.1","0","26.4","0","71.0","103.0","0","166.0","","12","",,NA,"552.2","0.0","6139525"
"WOODSLEE CDA AUTOMATIC CLIMATE STATION","42.217","-82.733","ON","-0.2","0",NA,"12.8","0","-11.1","0","",,NA,"52.7","0",NA,"","11","","",NA,"562.9","0.0","6139602"
"HARROW AUTOMATIC CLIMATE STATION","42.033","-82.900","ON","0.1","0",NA,"12.4","0","-12.1","0","",,NA,"52.0","0",NA,"","9","","",NA,"553.7","0.0","613CC60"
"PORT COLBORNE (AUT)","42.867","-79.250","ON","-0.8","1",NA,"11.9","1","-11.3","0","",,NA,"",,NA,"","","",,NA,"564.5","0.0","613F606"
"ERIEAU (AUT)","42.250","-81.900","ON","0.1","2",NA,"7.2","2","-11.8","0","",,NA,"",,NA,"","","",,NA,"520.5","0.0","613KLLM"
"BRANTFORD MOE","43.133","-80.233","ON","-2.9","1","3.1","12.5","1","-20.0","0","26.0","0","96.0","88.8","0","162.0","13.0","12","","",NA,"626.9","0.0","6140954"
"CAMBRIDGE-STEWART","43.350","-80.300","ON","",,NA,"",,"",,"43.0","0",NA,"116.0","0",NA,"","17","","",NA,"","","6141100"
"CULLODEN EASEY","42.883","-80.850","ON","-2.3","0","3.4","11.0","0","-14.0","0","28.0","0","74.0","107.8","0","145.0","","15","","",NA,"629.0","0.0","6141933"
"DORCHESTER","43.002","-81.033","ON","",,NA,"",,"",,"48.4","0",NA,"131.5","0",NA,"14.0","16","","",NA,"","","6142066"
"EMBRO INNES","43.250","-80.933","ON","",,NA,"",,"",,"2.0","9",NA,"75.4","9",NA,"","8","","",NA,"","","6142295"
"FERGUS SHAND DAM","43.735","-80.330","ON","-4.0","0","3.4","9.0","0","-18.0","0","29.6","0","74.0","107.2","0","158.0","12.0","16","","",NA,"681.8","0.0","6142400"
"FERGUS MOE","43.702","-80.379","ON","-4.0","0",NA,"9.0","0","-15.0","0","31.0","0",NA,"93.4","0",NA,"25.0","16","","",NA,"681.7","0.0","6142402"
"FOLDENS","43.018","-80.781","ON","-2.1","0","3.7","11.5","0","-15.0","0","40.8","0","136.0","115.8","0","184.0","","15","","",NA,"622.9","0.0","6142420"
"GLEN ALLAN","43.683","-80.717","ON","-3.5","0","3.7","10.0","0","-17.0","0","39.6","0","78.0","113.4","0","152.0","","18","","",NA,"667.0","0.0","6142803"
"GUELPH TURFGRASS CS","43.550","-80.217","ON","-3.9","0",NA,"9.9","0","-17.6","0","",,NA,"",,NA,"","","","",NA,"680.0","0.0","6143090"
"ILDERTON BEAR CREEK","43.050","-81.433","ON","-1.5","0","4.1","11.5","0","-15.5","0","24.4","0","53.0","98.0","0","132.0","5.0","15","","",NA,"604.4","0.0","6143722"
"LONDON INT'L AIRPORT","43.033","-81.151","ON","-1.8","0","3.8","12.0","0","-13.1","0","41.2","0","84.0","122.2","0","165.0","4.0","17","",,NA,"613.7","0.0","6144475"
"MOUNT FOREST","43.967","-80.750","ON","-3.9","0",NA,"10.0","0","-19.0","0","44.8","0",NA,"123.6","0",NA,"17.0","19","","",NA,"679.6","0.0","6145502"
"MOUNT FOREST (AUT)","43.983","-80.750","ON","-3.4","2",NA,"10.0","2","-16.6","0","",,NA,"",,NA,"","","",,NA,"621.3","0.0","6145504"
"ROSEVILLE","43.354","-80.474","ON","-2.7","0","3.7","10.0","0","-14.0","0","30.0","0","77.0","105.9","0","155.0","","13","","",NA,"642.7","0.0","6147188"
"RUSKVIEW","44.233","-80.133","ON","-4.7","0","2.6","8.5","0","-17.0","0","57.0","0","88.0","117.8","0","138.0","25.0","16","","",NA,"702.4","0.0","6147229"
"SALEM","43.709","-80.470","ON","-4.1","0",NA,"8.5","0","-17.0","0","23.0","0",NA,"98.3","0",NA,"17.0","15","","",NA,"684.3","0.0","6147410"
"SCOTLAND","43.001","-80.428","ON","",,NA,"",,"",,"32.2","0",NA,"109.2","0",NA,"","15","","",NA,"","","6147664"
"STRATFORD MOE","43.367","-81.000","ON","-2.3","0","3.7","11.0","0","-13.0","0","32.5","0","48.0","123.0","0","127.0","","20","","",NA,"629.3","0.0","6148105"
"STRATHROY-MULLIFARRY","42.983","-81.650","ON","-1.2","0",NA,"12.0","0","-15.0","0","28.0","0",NA,"109.4","0",NA,"8.0","15","","",NA,"596.7","0.0","6148122"
"WATERLOO WPCP","43.483","-80.517","ON","",,NA,"",,"",,"36.9","0",NA,"117.3","0",NA,"","19","","",NA,"","","6149386"
"WATERLOO WELLINGTON A","43.450","-80.383","ON","-3.1","0","3.4","11.2","0","-11.8","0","40.4","0","93.0","105.8","0","162.0","10.0","21","",,NA,"652.8","0.0","6149387"
"WOODSTOCK","43.136","-80.771","ON","-2.0","0","3.8","11.5","0","-13.5","0","28.2","0","87.0","115.4","0","171.0","","16","","",NA,"620.0","0.0","6149625"
"NILESTOWN","42.983","-81.083","ON","-1.7","0",NA,"12.0","0","-15.0","0","36.2","0",NA,"121.0","0",NA,"18.0","15","37.1","0",NA,"611.7","0.0","614N003"
"NEWTON","43.583","-80.900","ON","-3.2","0",NA,"8.0","0","-16.0","0","20.0","0",NA,"87.6","0",NA,"16.0","17","","",NA,"657.8","0.0","614NFK0"
"ALBERTON","43.183","-80.050","ON","-1.9","0",NA,"12.0","0","-15.0","0","26.0","0",NA,"88.8","0",NA,"25.0","13","","",NA,"617.9","0.0","6150060"
"ALBION","43.933","-79.833","ON","",,NA,"",,"",,"30.3","0",NA,"97.5","0",NA,"","13","","",NA,"","","6150100"
"ALBION FIELD CENTRE","43.917","-79.833","ON","-5.7","7","1.3","9.0","4","-18.0","6","33.0","2",NA,"73.8","4",NA,"","10","","",NA,"567.7","0.0","6150103"
"BELLEVILLE","44.151","-77.395","ON","-4.0","0","2.7","8.0","0","-19.0","0","57.1","0","155.0","145.0","0","215.0","18.0","18","","",NA,"682.3","0.0","6150689"
"BLOOMFIELD","43.983","-77.217","ON","",,NA,"",,"",,"51.0","0",NA,"129.8","0",NA,"","14","","",NA,"","","6150815"
"BOWMANVILLE MOSTERT","43.917","-78.667","ON","-2.5","0","3.1","11.0","0","-17.5","0","37.0","0","119.0","104.6","0","166.0","12.0","15","","",NA,"636.1","0.0","6150830"
"BRADFORD MUCK RESEARCH","44.033","-79.600","ON","-3.3","0","3.7","9.0","0","-19.0","0","28.5","0","86.0","73.5","0","139.0","","15","","",NA,"659.5","0.0","6150863"
"BURKETON MCLAUGHLIN","44.033","-78.800","ON","-4.0","0","3.4","9.0","0","-19.0","0","33.2","0","88.0","98.8","0","163.0","","13","39.1","0","53.0","680.5","0.0","6151042"
"BURLINGTON PIERS (AUT)","43.300","-79.800","ON","-0.4","2",NA,"11.7","2","-9.0","0","",,NA,"",,NA,"","","",,NA,"532.4","0.0","6151061"
"BURLINGTON TS","43.333","-79.833","ON","-1.2","3","3.1","13.0","1","-15.0","2","32.0","0","93.0","102.5","0","155.0","","14","","",NA,"538.9","0.0","6151064"
"CALEDON NORTH","43.933","-79.950","ON","-3.8","3",NA,"9.5","2","-19.0","2","23.2","3",NA,"70.2","7",NA,"23.0","10","","",NA,"610.8","0.0","6151080"
"CAMBORNE","44.050","-78.217","ON","-3.7","0",NA,"9.5","0","-18.0","0","46.4","0",NA,"102.6","0",NA,"","15","","",NA,"671.4","0.0","6151090"
"CENTREVILLE","44.403","-76.908","ON","-5.6","0","2.1","8.5","0","-27.0","0","55.4","0","130.0","123.2","0","153.0","","15","","",NA,"733.1","0.0","6151309"
"COBOURG (AUT)","43.950","-78.167","ON","-3.2","2",NA,"6.7","2","-16.0","0","",,NA,"",,NA,"","","",,NA,"614.6","0.0","6151684"
"COBOURG STP","43.967","-78.183","ON","-2.6","0","2.9","9.0","0","-16.0","0","35.8","0","110.0","132.6","0","199.0","","15","","",NA,"639.3","0.0","6151689"
"CRESSY","44.100","-76.850","ON","-3.7","0","2.4","9.5","0","-19.5","0","59.4","0","111.0","156.6","0","177.0","34.0","19","","",NA,"673.7","0.0","61519JM"
"FRENCHMANS BAY","43.817","-79.083","ON","",,NA,"",,"",,"35.0","0",NA,"116.8","0",NA,"","15","","",NA,"","","6152605"
"GEORGETOWN WWTP","43.640","-79.879","ON","-3.0","0","3.3","10.5","0","-19.0","0","43.8","0","115.0","130.0","0","192.0","","18","","",NA,"650.9","0.0","6152695"
"GLEN HAFFY MONO MILLS","43.933","-79.950","ON","",,NA,"",,"",,"34.5","0",NA,"95.5","0",NA,"","14","","",NA,"","","6152833"
"HAMILTON A","43.172","-79.934","ON","-2.0","0","3.5","12.6","0","-12.7","0","31.8","0","78.0","103.7","0","162.0","7.0","13","",,NA,"620.8","0.0","6153194"
"HAMILTON RBG CS","43.292","-79.908","ON","-1.4","0",NA,"12.0","0","-13.6","0","",,NA,"113.1","0",NA,"","14","","",NA,"601.3","0.0","6153301"
"HORNBY TRAFALGAR TS","43.533","-79.733","ON","",,NA,"",,"",,"34.9","0",NA,"98.5","0",NA,"","17","","",NA,"","","6153552"
"JANETVILLE","44.217","-78.633","ON","-4.8","0","2.8","8.5","0","-22.5","0","48.8","0","103.0","112.0","0","155.0","20.0","19","","",NA,"707.7","0.0","6153853"
"KING SMOKE TREE","44.017","-79.517","ON","-4.1","0","3.2","9.5","0","-19.0","0","30.4","0","98.0","87.2","0","169.0","","16","","",NA,"686.5","0.0","6154142"
"MIDDLEPORT TS","43.117","-80.033","ON","-1.8","0","3.6","13.0","0","-15.0","0","25.9","0","75.0","108.5","0","163.0","","15","","",NA,"612.8","0.0","6155097"
"MILLGROVE","43.317","-79.967","ON","-2.5","0","3.0","11.0","0","-15.5","0","47.3","0","116.0","137.7","0","184.0","","18","","",NA,"636.1","0.0","6155183"
"ORANGEVILLE MOE","43.918","-80.086","ON","-4.5","0","3.0","9.0","0","-19.0","0","58.0","0","151.0","129.2","0","201.0","","20","","",NA,"696.8","0.0","6155790"
"OSHAWA WPCP","43.867","-78.833","ON","-2.2","0","2.6","11.0","0","-16.0","0","39.0","0","109.0","116.5","0","178.0","11.0","15","","",NA,"626.4","0.0","6155878"
"OAKVILLE GERARD","43.428","-79.697","ON","-0.8","0",NA,"12.5","0","-14.0","0","35.0","0",NA,"121.8","0",NA,"16.0","17","","",NA,"582.7","0.0","6155PD4"
"POINT PETRE (AUT)","43.833","-77.150","ON","-3.2","1",NA,"5.9","1","-20.0","0","",,NA,"",,NA,"","","",,NA,"634.7","0.0","6156559"
"RICHMOND HILL","43.877","-79.448","ON","-3.1","0","3.1","10.0","0","-17.5","0","27.4","0","74.0","85.6","0","137.0","15.0","15","","",NA,"655.1","0.0","6157012"
"SANDHILL","43.817","-79.817","ON","",,NA,"",,"",,"41.8","0",NA,"111.8","0",NA,"15.0","16","","",NA,"","","6157431"
"SHARON","44.100","-79.433","ON","",,NA,"",,"",,"36.7","0",NA,"93.9","0",NA,"","16","","",NA,"","","6157685"
"THORNHILL GRANDVIEW","43.800","-79.417","ON","",,NA,"",,"",,"22.8","0",NA,"86.3","0",NA,"13.0","13","","",NA,"","","6158255"
"TORONTO","43.667","-79.400","ON","-0.7","0","3.0","12.0","0","-11.3","0","38.8","0","104.0","106.0","0","172.0","9.0","15","40.4","0","47.0","580.5","0.0","6158350"
"TORONTO HEADLAND (AUT)","43.617","-79.350","ON","-0.4","5",NA,"10.5","5","-10.0","4","",,NA,"",,NA,"","","",,NA,"479.0","0.0","6158578"
"TORONTO ISLAND A","43.629","-79.395","ON","-1.0","1",NA,"11.4","1","-10.9","0","",,NA,"82.5","1",NA,"","15","",,NA,"569.5","0.0","6158665"
"TORONTO LESTER B. PEARSON INT'L A","43.677","-79.631","ON","-2.2","0","3.3","10.7","0","-13.3","0","24.0","0","81.0","97.2","0","188.0","6.0","14","36.5","0","46.0","624.8","0.0","6158733"
"TRENTON A","44.117","-77.533","ON","-4.2","0","2.6","8.7","0","-21.8","0","50.4","0","113.0","132.6","0","195.0","19.0","15","",,NA,"689.1","0.0","6158875"
"TYRONE","44.017","-78.733","ON","-3.7","0","3.6","9.5","0","-19.0","0","45.0","0","102.0","117.6","0","152.0","10.0","15","","",NA,"673.2","0.0","6159048"
"WOODBRIDGE","43.783","-79.600","ON","-2.7","0","3.9","11.0","0","-16.0","0","24.5","0","82.0","70.3","0","140.0","","17","","",NA,"640.5","0.0","6159575"
"WOOLER","44.200","-77.717","ON","-4.2","0","3.1","9.0","0","-22.0","0","53.6","0","103.0","136.0","0","146.0","","17","","",NA,"687.4","0.0","6159651"
"MOUNTAINVIEW","44.050","-77.300","ON","-3.9","0","2.0","10.0","0","-21.0","0","40.4","0","94.0","136.8","0","171.0","","17","","",NA,"680.4","0.0","615EMR7"
"TORONTO BUTTONVILLE A","43.862","-79.370","ON","-3.4","0","2.4","10.2","0","-14.9","0","40.4","0","104.0","92.6","0","149.0","14.0","15","","",NA,"663.1","0.0","615HMAK"
"NEWMARKET 3","44.050","-79.433","ON","",,NA,"",,"",,"24.6","0",NA,"85.2","0",NA,"13.0","13","","",NA,"","","615N002"
"OAKVILLE SOUTHEAST WPCP","43.483","-79.633","ON","",,"","13.0","0","",,"25.0","0","88.0","111.1","0","186.0","6.0","13","","",NA,"","","615N745"
"NAPANEE","44.233","-76.967","ON","-4.7","0",NA,"9.0","0","-25.0","0","42.0","0",NA,"104.6","0",NA,"32.0","16","","",NA,"703.1","0.0","615NNPL"
"TORONTO NORTH YORK","43.780","-79.468","ON","-2.5","0",NA,"11.5","0","-13.5","0","30.4","0",NA,"99.0","0",NA,"13.0","13","","",NA,"635.5","0.0","615S001"
"BOLTON NORTH","43.917","-79.750","ON","-3.7","0",NA,"10.5","0","-19.0","0","31.1","0",NA,"89.2","0",NA,"14.0","14","","",NA,"671.5","0.0","615S004"
"FENELON FALLS","44.583","-78.750","ON","-4.8","9",NA,"6.0","9","-22.0","8","10.0","9",NA,"61.4","11",NA,"","5","","",NA,"501.9","0.0","6162376"
"HALIBURTON 3","45.033","-78.533","ON","-6.9","0","3.0","6.0","0","-31.5","0","80.0","0","120.0","123.4","0","123.0","48.0","23","","",NA,"770.5","0.0","6163171"
"LINDSAY FROST","44.333","-78.733","ON","-5.6","0","2.8","6.0","0","-22.0","0","46.8","0","105.0","114.6","0","172.0","","15","","",NA,"732.9","0.0","6164433"
"MINDEN","44.933","-78.717","ON","-6.0","0","3.7","6.0","0","-29.0","0","80.6","0","137.0","150.6","0","168.0","50.0","19","","",NA,"744.2","0.0","6165195"
"PETERBOROUGH A","44.233","-78.367","ON","-4.8","0","3.7","8.5","0","-19.8","0","49.2","0","123.0","97.5","0","170.0","20.0","16","",,NA,"705.5","0.0","6166418"
"PETERBOROUGH TORRANCE","44.233","-78.317","ON","-4.8","0",NA,"8.5","0","-21.0","0","58.0","0",NA,"111.2","0",NA,"21.0","14","","",NA,"705.4","0.0","6166452"
"PETERBOROUGH TRENT U","44.367","-78.300","ON","-5.8","20","2.5","4.5","19","-18.5","20","13.0","13",NA,"11.2","17",NA,"23.0","2","","",NA,"262.2","0.0","6166455"
"WOODVILLE","44.400","-78.983","ON","-4.9","0",NA,"7.5","0","-19.5","0","62.0","0",NA,"126.8","0",NA,"26.0","20","","",NA,"711.4","0.0","6169647"
"BANCROFT AUTO","45.071","-77.879","ON","-7.9","0",NA,"5.5","0","-31.5","0","",,NA,"123.0","0",NA,"","22","",,NA,"804.3","0.0","616I001"
"WARSAW","44.463","-78.130","ON","",,NA,"",,"",,"47.6","0",NA,"126.2","0",NA,"25.0","19","","",NA,"","","616RKR0"
