"Environment and Climate Change Canada"
"Monthly Values for January - 2004"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"DELHI CS","42.867","-80.550","ON","-9.3","0",NA,"12.6","0","-30.4","0","",,NA,"60.7","0",NA,"","10","107.0","3",NA,"845.5","0.0","6131983"
"FORT ERIE","42.883","-78.967","ON","-7.5","0","-3.4","11.5","0","-22.5","0","64.0","0","143.0","75.7","0","96.0","30.0","16","","",NA,"790.2","0.0","6132470"
"HAGERSVILLE","42.967","-80.067","ON","-8.0","0","-3.5","13.0","0","-23.0","0","36.0","0","142.0","53.6","0","90.0","","14","","",NA,"807.5","0.0","6133120"
"HARROW CDA AUTO","42.033","-82.900","ON","-7.0","0",NA,"13.0","0","-26.7","0","",,NA,"41.3","0",NA,"","8","121.6","4",NA,"775.4","0.0","6133362"
"KINGSVILLE MOE","42.043","-82.674","ON","-6.7","0","-3.0","13.0","0","-22.5","0","48.0","0","169.0","59.2","0","97.0","13.0","9","","",NA,"766.2","0.0","6134190"
"NEW GLASGOW","42.514","-81.636","ON","-8.1","0","-3.8","13.0","0","-27.0","0","38.0","0","151.0","54.0","0","93.0","18.0","14","","",NA,"810.1","0.0","6135583"
"PORT COLBORNE","42.883","-79.250","ON","-7.4","0","-3.8","12.0","0","-23.0","0","87.7","0","216.0","100.9","0","138.0","","18","","",NA,"787.4","0.0","6136606"
"PORT WELLER (AUT)","43.250","-79.217","ON","-6.2","0",NA,"11.7","0","-16.9","0","",,NA,"35.6","0",NA,"","8","",,NA,"750.2","0.0","6136699"
"RIDGETOWN RCS","42.450","-81.883","ON","-8.5","0",NA,"13.0","0","-27.4","0","",,NA,"52.9","0",NA,"","11","121.4","1",NA,"820.1","0.0","6137154"
"RIDGEVILLE","43.042","-79.325","ON","-8.3","0","-3.9","14.5","0","-24.0","0","64.3","0","187.0","78.5","0","117.0","","15","","",NA,"816.3","0.0","6137161"
"ST CATHARINES POWER GLEN","43.117","-79.250","ON","-7.3","0","-3.7","15.0","0","-21.0","0","61.7","0","182.0","71.7","0","124.0","","15","","",NA,"784.9","0.0","6137306"
"ST THOMAS WPCP","42.768","-81.205","ON","-8.5","0","-3.9","12.5","0","-27.0","0","61.5","0","161.0","73.5","0","100.0","26.0","14","","",NA,"822.7","0.0","6137362"
"TILLSONBURG NORTH","42.861","-80.741","ON","-8.7","0",NA,"13.0","0","-28.5","0","53.0","0",NA,"68.3","0",NA,"28.0","14","","",NA,"826.2","0.0","6138269"
"TILLSONBURG MOE","42.855","-80.722","ON","",,NA,"",,"",,"68.0","0",NA,"83.1","0",NA,"","16","","",NA,"","","6138270"
"VINELAND","43.150","-79.417","ON","-7.3","0",NA,"15.0","0","-20.5","0","59.6","0",NA,"74.4","0",NA,"26.0","15","","",NA,"785.0","0.0","6139141"
"VINELAND STATION RCS","43.183","-79.400","ON","-7.0","0",NA,"14.9","0","-21.1","0","",,NA,"84.7","0",NA,"","18","91.0","1",NA,"775.4","0.0","6139148"
"WATERFORD","42.883","-80.233","ON","",,NA,"",,"",,"30.8","0",NA,"48.6","0",NA,"22.0","14","","",NA,"","","6139356"
"WELLAND","42.993","-79.261","ON","-8.0","0","-3.7","14.0","0","-24.0","0","50.0","0","125.0","63.1","0","81.0","","10","","",NA,"805.4","0.0","6139445"
"WINDSOR RIVERSIDE","42.333","-82.933","ON","-6.1","0",NA,"13.5","0","-19.0","0","40.8","0",NA,"54.6","0",NA,"21.0","11","","",NA,"748.2","0.0","6139520"
"WINDSOR A","42.276","-82.956","ON","-6.6","0","-2.8","13.1","0","-20.4","0","61.0","0","164.0","58.2","0","94.0","6.0","8","",,NA,"762.9","0.0","6139525"
"ERIEAU (AUT)","42.250","-81.900","ON","-7.0","0",NA,"11.6","0","-19.5","0","",,NA,"",,NA,"","","",,NA,"775.5","0.0","613KLLM"
"POINT PELEE CS","41.949","-82.519","ON","-7.6","0",NA,"8.4","0","-21.9","0","",,NA,"",,NA,"","","",,NA,"792.2","0.0","613P001"
"BRANTFORD MOE","43.133","-80.233","ON","-9.7","0","-3.7","13.0","0","-26.0","0","34.0","0","126.0","44.2","0","81.0","22.0","12","","",NA,"858.5","0.0","6140954"
"CULLODEN EASEY","42.889","-80.847","ON","-9.5","0","-3.8","12.0","0","-27.0","0","35.6","0","94.0","43.4","0","59.0","20.0","14","","",NA,"853.8","0.0","6141933"
"DORCHESTER","43.002","-81.033","ON","",,NA,"",,"",,"110.4","0",NA,"125.3","0",NA,"39.0","19","","",NA,"","","6142066"
"ELORA RCS","43.650","-80.417","ON","-10.8","0",NA,"11.6","0","-26.6","0","",,NA,"89.6","0",NA,"","22","94.3","2",NA,"893.4","0.0","6142286"
"FERGUS SHAND DAM","43.735","-80.330","ON","-10.8","0","-3.4","11.5","0","-27.5","0","84.3","0","210.0","89.9","0","132.0","33.0","20","","",NA,"891.5","0.0","6142400"
"FERGUS MOE","43.702","-80.379","ON","-10.5","0",NA,"11.5","0","-26.0","0","69.6","0",NA,"75.6","0",NA,"52.0","16","","",NA,"883.7","0.0","6142402"
"FOLDENS","43.018","-80.781","ON","-9.6","0","-3.8","12.0","0","-27.0","0","38.4","0","128.0","51.2","0","81.0","18.0","15","","",NA,"856.4","0.0","6142420"
"GLEN ALLAN","43.684","-80.710","ON","-10.5","0","-3.3","11.5","0","-27.0","0","108.6","0","214.0","113.2","0","151.0","48.0","20","","",NA,"884.4","0.0","6142803"
"GUELPH TURFGRASS CS","43.550","-80.217","ON","-11.3","0",NA,"9.9","0","-28.2","0","",,NA,"",,NA,"","","","",NA,"908.2","0.0","6143090"
"LONDON INT'L AIRPORT","43.033","-81.151","ON","",,"","",,"",,"92.8","0","188.0","94.0","0","127.0","27.0","19","","",NA,"","","6144475"
"LONDON CS","43.033","-81.150","ON","-9.5","0",NA,"12.3","0","-25.4","0","",,NA,"74.3","0",NA,"","18","",,NA,"853.6","0.0","6144478"
"MOUNT FOREST (AUT)","43.983","-80.750","ON","-11.5","0",NA,"11.0","0","-30.2","0","",,NA,"87.7","0",NA,"33.0","21","",,NA,"913.2","0.0","6145504"
"ROSEVILLE","43.354","-80.474","ON","-10.0","0","-3.5","12.0","0","-27.5","0","93.0","0","239.0","102.0","0","150.0","50.0","17","","",NA,"867.0","0.0","6147188"
"RUSKVIEW","44.233","-80.133","ON","-12.1","0","-4.9","9.5","0","-28.5","0","98.0","0","152.0","106.8","0","125.0","57.0","21","","",NA,"934.2","0.0","6147229"
"SALEM","43.709","-80.470","ON","-11.1","0",NA,"11.0","0","-28.5","0","78.0","0",NA,"83.0","0",NA,"31.0","13","","",NA,"901.6","0.0","6147410"
"SCOTLAND","43.001","-80.428","ON","-10.0","6",NA,"13.0","4","-30.0","5","45.0","0",NA,"57.0","0",NA,"40.0","11","","",NA,"700.9","0.0","6147664"
"STRATFORD MOE","43.369","-81.005","ON","-9.2","0","-3.2","12.0","0","-24.5","0","164.8","0","243.0","176.0","0","182.0","80.0","22","","",NA,"843.7","0.0","6148105"
"STRATHROY-MULLIFARRY","42.981","-81.643","ON","-9.1","0",NA,"12.5","0","-26.0","0","54.8","0",NA,"67.2","0",NA,"40.0","15","","",NA,"840.7","0.0","6148122"
"REGION OF WATERLOO INT'L AIRPORT","43.459","-80.384","ON","-10.4","0",NA,"12.2","0","-28.8","0","",,NA,"37.5","0",NA,"","9","",,NA,"879.2","0.0","6149388"
"WATERLOO WELLINGTON 2","43.450","-80.383","ON","",,NA,"",,"",,"72.6","0",NA,"75.4","0",NA,"33.0","16","","",NA,"","","6149389"
"WOODSTOCK","43.136","-80.771","ON","-10.3","0","-4.5","12.0","0","-27.5","0","46.6","0","143.0","58.2","0","86.0","","16","","",NA,"875.8","0.0","6149625"
"ALBERTON","43.183","-80.050","ON","-9.1","0",NA,"13.0","0","-27.0","0","40.0","0",NA,"49.7","0",NA,"","9","","",NA,"839.9","0.0","6150060"
"AURORA NE","44.017","-79.450","ON","",,NA,"",,"",,"51.0","0",NA,"56.0","0",NA,"29.0","16","","",NA,"","","6150398"
"BELLEVILLE","44.151","-77.395","ON","-11.4","0","-4.7","11.5","0","-32.0","0","51.3","0","140.0","55.5","0","82.0","23.0","11","","",NA,"911.7","0.0","6150689"
"BLACKSTOCK","44.100","-78.833","ON","-12.6","0",NA,"10.5","0","-31.0","0","67.3","0",NA,"71.7","0",NA,"28.0","16","","",NA,"950.0","0.0","6150790"
"BLOOMFIELD","43.983","-77.217","ON","",,NA,"",,"",,"81.2","0",NA,"88.2","0",NA,"25.0","17","","",NA,"","","6150815"
"BURLINGTON PIERS (AUT)","43.300","-79.800","ON","-6.9","2",NA,"13.6","2","-19.9","2","",,NA,"",,NA,"","","",,NA,"721.5","0.0","6151061"
"CALEDON NORTH","43.933","-79.950","ON","-11.6","3",NA,"10.5","3","-28.5","2","56.6","0",NA,"68.4","0",NA,"44.0","16","","",NA,"828.0","0.0","6151080"
"CENTREVILLE","44.403","-76.908","ON","-13.1","0","-5.3","9.0","0","-34.0","0","48.0","0","113.0","55.4","0","69.0","","12","","",NA,"963.7","0.0","6151309"
"COBOURG (AUT)","43.950","-78.167","ON","-10.1","0",NA,"12.2","0","-26.8","0","",,NA,"88.2","0",NA,"","17","",,NA,"872.6","0.0","6151684"
"COBOURG STP","43.967","-78.183","ON","-10.5","0","-5.0","12.5","0","-28.0","0","61.0","0","187.0","68.0","0","102.0","19.0","11","","",NA,"885.0","0.0","6151689"
"FRENCHMANS BAY","43.817","-79.083","ON","",,NA,"",,"",,"49.0","0",NA,"56.6","0",NA,"23.0","17","","",NA,"","","6152605"
"GEORGETOWN WWTP","43.640","-79.879","ON","-9.4","0","-3.1","14.0","0","-27.0","0","56.0","0","147.0","60.8","0","90.0","","11","","",NA,"850.3","0.0","6152695"
"HAMILTON A","43.172","-79.934","ON","-9.7","0","-4.2","12.8","0","-30.0","0","68.2","0","167.0","75.4","0","118.0","57.0","16","",,NA,"859.1","0.0","6153194"
"HAMILTON RBG CS","43.292","-79.908","ON","-8.0","0",NA,"14.4","0","-23.7","0","",,NA,"46.8","0",NA,"","11","",,NA,"806.0","0.0","6153301"
"JANETVILLE","44.217","-78.633","ON","-13.1","0","-5.5","11.0","0","-31.5","0","80.6","0","171.0","84.2","0","116.0","47.0","18","","",NA,"965.1","0.0","6153853"
"KALADAR","44.648","-77.117","ON","-13.8","0",NA,"7.5","0","-34.5","0","51.2","0",NA,"58.8","0",NA,"45.0","9","","",NA,"985.7","0.0","6153935"
"MADOC","44.533","-77.478","ON","-13.4","0",NA,"8.0","0","-35.0","0","38.0","0",NA,"43.0","0",NA,"17.0","12","","",NA,"972.3","0.0","6154779"
"MARSH HILL","44.150","-79.067","ON","-12.9","0",NA,"10.0","0","-30.5","0","64.5","0",NA,"65.9","0",NA,"42.0","20","","",NA,"957.9","0.0","6155000"
"MILLGROVE","43.317","-79.967","ON","-9.2","0","-3.7","12.5","0","-26.5","0","86.8","0","213.0","96.8","0","129.0","","14","","",NA,"843.2","0.0","6155183"
"ORANGEVILLE MOE","43.918","-80.086","ON","-11.2","0","-3.7","11.0","0","-28.5","0","63.5","0","165.0","72.7","0","113.0","","13","","",NA,"904.0","0.0","6155790"
"WHITBY MUELLER","43.900","-78.900","ON","-9.7","0",NA,"11.5","0","-28.0","0","47.0","0",NA,"53.0","0",NA,"22.0","17","","",NA,"857.3","0.0","6155870"
"OSHAWA WPCP","43.867","-78.833","ON","-8.7","0","-4.0","12.0","0","-24.0","0","70.5","0","198.0","76.9","0","117.0","18.0","17","","",NA,"828.8","0.0","6155878"
"OAKVILLE GERARD","43.428","-79.697","ON","-7.3","0",NA,"14.5","0","-24.5","0","76.6","0",NA,"83.8","0",NA,"39.0","14","","",NA,"783.2","0.0","6155PD4"
"POINT PETRE (AUT)","43.833","-77.150","ON","-10.4","1",NA,"7.8","1","-28.8","0","",,NA,"",,NA,"","","",,NA,"852.2","0.0","6156559"
"PORT PERRY NONQUON","44.150","-78.967","ON","-12.6","0",NA,"10.5","0","-32.5","0","74.5","0",NA,"78.9","0",NA,"43.0","18","","",NA,"947.5","0.0","6156682"
"RICHMOND HILL","43.877","-79.448","ON","-10.1","0","-3.9","12.0","0","-25.5","0","58.6","0","158.0","63.4","0","102.0","30.0","17","","",NA,"872.6","0.0","6157012"
"SANDHILL","43.808","-79.808","ON","",,NA,"",,"",,"72.8","0",NA,"77.0","0",NA,"37.0","15","","",NA,"","","6157431"
"SANDFORD SOLETUDE","44.150","-79.233","ON","-12.3","0",NA,"11.5","0","-33.5","0","54.0","0",NA,"58.0","0",NA,"39.0","15","","",NA,"940.0","0.0","6157875"
"STIRLING","44.293","-77.555","ON","",,NA,"",,"",,"59.3","0",NA,"65.3","0",NA,"33.0","13","","",NA,"","","6158051"
"THORNHILL GRANDVIEW","43.800","-79.417","ON","",,NA,"",,"",,"49.4","0",NA,"54.6","0",NA,"40.0","13","","",NA,"","","6158255"
"TORONTO","43.667","-79.400","ON","",,"","",,"",,"64.3","0","173.0","70.5","0","115.0","17.0","14","","",NA,"","","6158350"
"TORONTO CITY","43.667","-79.400","ON","-7.9","0",NA,"13.3","0","-22.1","0","",,NA,"50.0","0",NA,"31.0","10","",,NA,"804.2","0.0","6158355"
"TORONTO ISLAND A","43.629","-79.395","ON","-7.8","0",NA,"12.5","0","-21.8","0","",,NA,"33.5","0",NA,"","9","",,NA,"798.8","0.0","6158665"
"TORONTO LESTER B. PEARSON INT'L A","43.677","-79.631","ON","-9.4","0","-3.9","13.8","0","-24.3","0","63.2","0","214.0","49.6","0","96.0","46.0","12","115.2","0","145.0","849.1","0.0","6158733"
"TRENTON A","44.117","-77.533","ON","-12.2","0","-5.3","12.4","0","-33.0","0","64.2","0","143.0","53.6","0","79.0","25.0","12","",,NA,"935.4","0.0","6158875"
"WOODBRIDGE","43.783","-79.600","ON","-9.7","0","-3.1","13.0","0","-29.0","0","44.9","0","150.0","51.4","0","102.0","","15","","",NA,"858.3","0.0","6159575"
"WOOLER","44.201","-77.718","ON","-12.6","0","-5.3","12.0","0","-32.5","0","82.0","0","158.0","86.6","0","93.0","","16","","",NA,"948.9","0.0","6159651"
"MOUNTAINVIEW","44.052","-77.302","ON","-11.6","0","-5.6","11.0","0","-30.5","0","66.6","0","156.0","72.8","0","91.0","","12","","",NA,"916.7","0.0","615EMR7"
"TORONTO BUTTONVILLE A","43.862","-79.370","ON","-10.5","0","-4.6","12.3","0","-27.8","0","51.0","0","131.0","52.0","0","84.0","28.0","16","",,NA,"882.2","0.0","615HMAK"
"TORONTO NORTH YORK","43.780","-79.468","ON","-9.4","0",NA,"14.0","0","-25.5","0","50.8","0",NA,"45.8","0",NA,"19.0","13","","",NA,"850.4","0.0","615S001"
"HALIBURTON 3","45.032","-78.531","ON","-15.7","0","-5.9","6.5","0","-40.5","0","75.8","0","113.0","86.4","0","86.0","39.0","13","","",NA,"1045.9","0.0","6163171"
"HARTLEY","44.433","-78.900","ON","-13.6","0",NA,"9.0","0","-31.0","0","72.0","0",NA,"80.0","0",NA,"17.0","20","","",NA,"979.0","0.0","6163360"
"LINDSAY FROST","44.338","-78.740","ON","-13.4","0","-5.0","9.0","0","-32.0","0","69.2","0","156.0","76.0","0","114.0","","16","","",NA,"972.7","0.0","6164433"
"MINDEN","44.933","-78.717","ON","-14.6","0","-4.9","6.0","0","-36.5","0","64.0","0","109.0","76.0","0","85.0","38.0","11","","",NA,"1012.0","0.0","6165195"
"PETERBOROUGH A","44.233","-78.367","ON","-13.3","0","-4.8","11.9","0","-34.1","0","63.5","0","159.0","58.9","0","103.0","27.0","13","",,NA,"970.9","0.0","6166418"
"PETERBOROUGH TRENT U","44.367","-78.300","ON","-12.9","0","-4.5","9.0","0","-32.0","0","53.0","0","136.0","58.3","0","102.0","31.0","15","","",NA,"958.0","0.0","6166455"
"SONYA SUNDANCE MEADOWS","44.217","-78.950","ON","",,NA,"",,"",,"62.8","0",NA,"66.8","0",NA,"39.0","16","","",NA,"","","6168100"
"BANCROFT AUTO","45.071","-77.879","ON","-16.5","0",NA,"6.5","0","-37.8","0","",,NA,"47.1","0",NA,"24.0","10","",,NA,"1069.5","0.0","616I001"
"WARSAW","44.463","-78.130","ON","",,NA,"",,"",,"53.4","0",NA,"59.8","0",NA,"35.0","16","","",NA,"","","616RKR0"
