"Environment and Climate Change Canada"
"Monthly Values for January - 2016"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"LONDON INT'L AIRPORT","43.033","-81.151","ON","",,"","",,"",,"42.5","0","86.0","75.8","0","102.0","0.0","13","","",NA,"","","6144475"
"LONDON CS","43.033","-81.150","ON","-4.4","2",NA,"10.5","1","-17.5","1","",,NA,"49.6","2",NA,"6.0","13","",,NA,"649.9","0.0","6144478"
"MOUNT FOREST (AUT)","43.983","-80.750","ON","-5.8","1",NA,"7.3","1","-19.4","0","",,NA,"85.0","7",NA,"17.0","19","",,NA,"715.3","0.0","6145504"
"ROSEVILLE","43.354","-80.474","ON","-5.1","0","1.4","8.5","0","-19.0","0","37.0","0","95.0","63.4","0","93.0","2.0","12","","",NA,"715.5","0.0","6147188"
"STRATFORD WWTP","43.369","-81.005","ON","-6.8","13","-0.7","5.5","13","-19.0","13","50.0","13",NA,"68.0","13",NA,"","10","","",NA,"445.8","0.0","6148105"
"STRATHROY-MULLIFARRY","42.981","-81.643","ON","-4.3","0",NA,"10.0","0","-20.5","0","34.0","0",NA,"63.6","0",NA,"3.0","14","","",NA,"690.2","0.0","6148122"
"WATERLOO WELLINGTON 2","43.450","-80.383","ON","",,NA,"",,"",,"38.4","0",NA,"60.1","0",NA,"4.0","15","","",NA,"","","6149389"
"WOODSTOCK","43.136","-80.771","ON","-4.7","18","1.0","5.5","18","-17.0","18","4.0","18",NA,"25.0","18",NA,"","4","","",NA,"295.7","0.0","6149625"
"BELLEVILLE","44.151","-77.395","ON","-5.5","6","1.2","6.5","6","-19.5","6","14.8","6",NA,"48.0","6",NA,"","9","","",NA,"587.4","0.0","6150689"
"BLACKSTOCK","44.100","-78.833","ON","-5.4","0",NA,"10.5","0","-22.0","0","24.2","0",NA,"76.0","0",NA,"1.0","12","","",NA,"726.9","0.0","6150790"
"BURLINGTON PIERS (AUT)","43.300","-79.800","ON","-2.0","2",NA,"11.6","2","-13.8","0","",,NA,"",,NA,"","","",,NA,"581.4","0.0","6151061"
"CENTREVILLE","44.403","-76.908","ON","-6.0","0","1.7","8.0","0","-21.5","0","32.4","0","76.0","81.8","0","102.0","12.0","11","","",NA,"743.7","0.0","6151309"
"COBOURG (AUT)","43.950","-78.167","ON","-3.6","2",NA,"8.4","1","-17.5","1","",,NA,"63.1","2",NA,"1.0","10","",,NA,"627.4","0.0","6151684"
"COBOURG STP","43.967","-78.183","ON","-4.5","23","1.1","6.0","23","-17.0","23","0.0","23",NA,"0.0","23",NA,"","0","","",NA,"180.0","0.0","6151689"
"GEORGETOWN WWTP","43.640","-79.879","ON","-4.7","16","1.6","6.5","16","-18.5","16","12.0","16",NA,"17.3","16",NA,"","6","","",NA,"340.2","0.0","6152695"
"HAMILTON A","43.174","-79.935","ON","-4.2","0",NA,"9.8","0","-17.1","0","19.8","0",NA,"50.6","0",NA,"","9","",,NA,"687.3","0.0","6153193"
"HAMILTON RBG CS","43.292","-79.908","ON","-2.6","1",NA,"12.2","1","-15.9","0","",,NA,"38.0","1",NA,"","9","",,NA,"616.5","0.0","6153301"
"OAKVILLE TWN","43.513","-79.690","ON","-2.9","0",NA,"11.0","0","-16.0","0","11.1","0",NA,"41.9","0",NA,"0.0","9","","",NA,"648.7","0.0","6155750"
"OSHAWA","43.923","-78.883","ON","-4.4","2",NA,"8.9","2","-17.9","2","",,NA,"43.6","2",NA,"","6","",,NA,"648.6","0.0","6155875"
"OSHAWA WPCP","43.867","-78.833","ON","-2.1","0","2.6","15.0","0","-16.0","0","14.5","0","41.0","71.7","0","109.0","0.0","10","","",NA,"624.1","0.0","6155878"
"POINT PETRE (AUT)","43.833","-77.150","ON","-3.0","0",NA,"6.8","0","-17.1","0","",,NA,"79.5","0",NA,"0.0","21","",,NA,"650.0","0.0","6156559"
"MONO CENTRE","44.032","-80.024","ON","-6.3","0",NA,"8.1","0","-20.5","0","",,NA,"41.4","0",NA,"5.0","12","",,NA,"753.5","0.0","6157000"
"TORONTO","43.667","-79.400","ON","",,"","",,"",,"8.8","1",NA,"34.7","1",NA,"0.0","7","","",NA,"","","6158350"
"TORONTO CITY","43.667","-79.400","ON","-2.3","2",NA,"9.9","2","-14.2","0","",,NA,"92.4","6",NA,"","10","",,NA,"587.6","0.0","6158355"
"TORONTO CITY CENTRE","43.628","-79.396","ON","-2.4","1",NA,"8.8","1","-13.8","1","",,NA,"13.4","1",NA,"","4","",,NA,"610.5","0.0","6158359"
"TORONTO BUTTONVILLE A","43.861","-79.369","ON","-4.2","0",NA,"10.2","0","-16.3","0","21.5","0",NA,"55.5","1",NA,"","10","",,NA,"687.7","0.0","6158410"
"TORONTO INTL A","43.677","-79.631","ON","-3.6","0",NA,"10.6","0","-15.4","0","10.6","0",NA,"38.4","0",NA,"","8","",,NA,"670.4","0.0","6158731"
"TRENTON A","44.117","-77.533","ON","-4.8","0","2.0","9.5","0","-18.5","0","35.2","0","79.0","66.7","0","98.0","1.0","12","",,NA,"707.7","0.0","6158875"
"UXBRIDGE WEST","44.098","-79.164","ON","-6.1","0",NA,"9.2","0","-22.3","0","",,NA,"51.9","0",NA,"0.0","9","",,NA,"746.8","0.0","6159123"
"MOUNTAINVIEW","44.052","-77.302","ON","-4.1","0","1.9","10.0","0","-19.0","0","51.6","0","121.0","94.6","0","118.0","7.0","12","","",NA,"685.2","0.0","615EMR7"
"TORONTO NORTH YORK","43.780","-79.468","ON","-3.2","0",NA,"10.5","0","-16.5","0","20.2","0",NA,"44.0","0",NA,"0.0","7","","",NA,"656.2","0.0","615S001"
"COE HILL","44.923","-77.885","ON","-8.6","3",NA,"6.5","3","-27.5","3","24.5","3",NA,"71.0","3",NA,"24.0","11","","",NA,"743.9","0.0","6161740"
"HALIBURTON 3","45.032","-78.531","ON","-8.9","0","0.9","7.0","0","-30.5","0","47.6","0","71.0","86.4","0","86.0","22.0","14","","",NA,"835.2","0.0","6163171"
"PETERBOROUGH","44.230","-78.363","ON","-6.8","1",NA,"9.2","1","-22.9","1","",,NA,"13.0","2",NA,"","4","",,NA,"743.8","0.0","6166415"
"PETERBOROUGH TRENT U","44.350","-78.300","ON","-6.8","25",NA,"3.4","24","-23.2","19","",,NA,"3.0","25",NA,"17.0","1","",,NA,"148.5","0.0","6166456"
"SONYA SUNDANCE MEADOWS","44.217","-78.950","ON","",,NA,"",,"",,"31.8","0",NA,"67.4","0",NA,"7.0","11","","",NA,"","","6168100"
"TAPLEY","44.171","-78.501","ON","",,NA,"",,"",,"42.0","0",NA,"90.4","0",NA,"12.0","14","","",NA,"","","6168525"
"BANCROFT AUTO","45.071","-77.879","ON","-9.4","2",NA,"7.6","2","-30.5","0","",,NA,"80.2","2",NA,"21.0","11","",,NA,"794.0","0.0","616I001"
