"Environment and Climate Change Canada"
"Monthly Values for January - 1995"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"ROCKLYN","44.467","-80.633","ON","-5.9","0",NA,"13.5","0","-23.0","0","137.4","0",NA,"170.8","0",NA,"9.0","22","","",NA,"739.4","0.0","6117169"
"SHANTY BAY","44.400","-79.633","ON","-4.7","0","3.0","12.0","0","-23.0","0","60.8","0","88.0","113.8","0","128.0","9.0","18","","",NA,"705.1","0.0","6117684"
"SOUTH RIVER","45.833","-79.383","ON","-7.1","0",NA,"10.0","0","-32.0","0","67.0","0",NA,"103.2","0",NA,"","16","","",NA,"777.1","0.0","6117957"
"TROUT CREEK","46.033","-79.383","ON","",,NA,"",,"",,"57.0","0",NA,"92.6","0",NA,"","15","","",NA,"","","6118938"
"UDORA","44.263","-79.161","ON","-5.0","0","2.0","13.0","0","-23.5","0","36.0","0","92.0","125.3","0","193.0","9.0","14","","",NA,"712.7","0.0","6119055"
"WALTERS FALLS","44.517","-80.733","ON","-3.6","1",NA,"15.0","1","-17.0","0","153.8","0",NA,"181.4","0",NA,"6.0","19","","",NA,"648.3","0.0","6119274"
"WIARTON A","44.746","-81.107","ON","-3.1","0","3.1","14.6","0","-21.5","0","109.6","0","98.0","109.2","0","110.0","5.0","20","30.3","0","57.0","654.9","0.0","6119500"
"THORNBURY SLAMA","44.567","-80.483","ON","-3.7","1","2.6","15.0","1","-20.0","1","79.4","0","100.0","121.4","0","121.0","","19","","",NA,"650.0","0.0","611HBEC"
"EGBERT CARE","44.233","-79.783","ON","-4.7","0","2.0","13.0","0","-21.0","0","31.4","0","82.0","78.9","0","148.0","10.0","12","53.0","0","85.0","703.7","0.0","611KBE0"
"BLYTH","43.717","-81.383","ON","-3.6","0","3.3","13.5","0","-17.5","0","98.8","0","95.0","146.8","0","113.0","","17","","",NA,"670.8","0.0","6120819"
"CYPRUS LAKE CS","45.233","-81.533","ON","-3.8","0",NA,"10.1","0","-21.8","0","0.0","16",NA,"",,NA,"","","","",NA,"677.2","0.0","6121940"
"DASHWOOD","43.367","-81.617","ON","-2.5","1","2.5","14.5","1","-18.0","0","47.0","0","100.0","93.0","0","129.0","","13","","",NA,"615.9","0.0","6121969"
"COURTRIGHT","42.750","-82.450","ON","-2.2","0","2.5","14.5","0","-16.0","0","32.2","0","90.0","77.3","0","126.0","","7","","",NA,"626.2","0.0","61219J1"
"COVE ISLAND (AUT)","45.333","-81.733","ON","",,NA,"",,"",,"",,NA,"0.0","1",NA,"","0","",,NA,"","","61219J2"
"EXETER","43.350","-81.500","ON","-3.1","0","2.4","14.5","0","-17.0","0","42.8","0","76.0","91.6","0","110.0","7.0","15","","",NA,"654.1","0.0","6122370"
"GODERICH","43.767","-81.717","ON","-2.6","0",NA,"15.4","0","-17.4","0","",,NA,"59.4","2",NA,"","9","",,NA,"639.8","0.0","6122847"
"HURON PARK","43.317","-81.500","ON","-3.3","11",NA,"15.0","8","-16.0","8","0.0","8",NA,"0.0","13",NA,"","0","","",NA,"425.6","0.0","6123672"
"NAIRN","43.100","-81.583","ON","-3.2","0",NA,"16.0","0","-18.5","0","45.5","0",NA,"112.1","0",NA,"3.0","17","","",NA,"658.6","0.0","6124123"
"KINCARDINE","44.167","-81.617","ON","-2.0","0",NA,"15.5","0","-14.0","0","50.4","0",NA,"88.6","0",NA,"","12","","",NA,"620.9","0.0","6124127"
"KINCARDINE A","44.200","-81.600","ON","-2.5","0",NA,"15.0","0","-16.0","0","41.9","0",NA,"73.6","0",NA,"","12","","",NA,"634.5","0.0","6124128"
"OLIPHANT","44.717","-81.275","ON","-0.9","0",NA,"16.2","0","-14.2","0","",,NA,"0.0","0",NA,"","0","",,NA,"584.5","0.0","6125GP0"
"PETROLIA TOWN","42.883","-82.167","ON","-3.2","0","1.8","15.0","0","-18.0","0","35.9","0","91.0","91.4","0","138.0","6.0","12","","",NA,"655.8","0.0","6126499"
"PORT ELGIN","44.467","-81.367","ON","-3.5","4",NA,"14.0","2","-19.0","3","11.0","9",NA,"11.0","12",NA,"","1","","",NA,"581.0","0.0","6126654"
"SARNIA AIRPORT","42.992","-82.305","ON","-3.2","0","1.6","15.0","0","-16.9","0","34.6","0","112.0","71.6","0","139.0","7.0","11","72.2","0","88.0","657.3","0.0","6127514"
"TARA","44.517","-81.150","ON","-3.6","0","2.5","13.0","0","-18.5","0","146.0","0","107.0","173.5","0","102.0","23.0","17","","",NA,"669.6","0.0","6128206"
"WROXETER","43.867","-81.150","ON","",,NA,"",,"",,"62.6","0",NA,"94.6","0",NA,"","13","","",NA,"","","6129660"
"THEDFORD","43.183","-81.850","ON","-2.7","0","1.5","15.0","0","-19.5","0","48.1","0","108.0","103.7","0","141.0","10.0","10","","",NA,"642.5","0.0","612HKLR"
"AMHERSTBURG","42.100","-83.083","ON","-2.3","0","0.7","15.0","0","-16.0","0","24.2","0","92.0","66.8","0","101.0","","9","","",NA,"628.7","0.0","6130257"
"AYLMER ONT HYDRO","42.783","-80.983","ON","",,NA,"",,"",,"23.6","0",NA,"121.0","0",NA,"","12","","",NA,"","","6130420"
"BELLE RIVER","42.300","-82.700","ON","-2.3","0",NA,"15.7","0","-15.2","0","",,NA,"0.0","1",NA,"","0","",,NA,"628.8","0.0","6130681"
"CHATHAM WPCP","42.390","-82.215","ON","-2.4","0","1.2","14.0","0","-15.0","0","28.4","0","91.0","85.4","0","136.0","1.0","9","","",NA,"632.9","0.0","6131415"
"DELHI CDA","42.867","-80.550","ON","-2.1","0","3.3","16.5","0","-16.0","0","19.0","0","63.0","140.4","0","201.0","","9","","",NA,"623.0","0.0","6131982"
"DRESDEN","42.583","-82.183","ON","-2.6","0","2.9","15.5","0","-16.0","0","24.0","0","91.0","72.7","0","141.0","4.0","12","","",NA,"638.1","0.0","6132090"
"FORT ERIE","42.883","-78.967","ON","-1.8","0","2.3","13.5","0","-16.0","0","41.5","0","93.0","106.6","0","135.0","4.0","18","","",NA,"613.2","0.0","6132470"
"HAGERSVILLE","42.967","-80.067","ON","-2.1","0","2.4","15.0","0","-17.0","0","10.0","0","40.0","112.9","0","189.0","1.0","11","","",NA,"622.5","0.0","6133120"
"HARROW CDA","42.033","-82.900","ON","","",NA,"","","","","","",NA,"","",NA,"","","69.7","0",NA,"","","6133360"
"KINGSVILLE MOE","42.050","-82.683","ON","-2.4","0","1.4","13.0","0","-15.0","0","29.9","0","106.0","91.0","0","149.0","","11","","",NA,"631.1","0.0","6134190"
"NEW GLASGOW","42.517","-81.633","ON","-2.6","0","1.8","13.5","0","-17.0","0","26.0","0","104.0","96.0","0","165.0","2.0","14","","",NA,"638.4","0.0","6135583"
"NIAGARA FALLS","43.133","-79.083","ON","-1.2","0",NA,"17.0","0","-13.0","0","27.7","0",NA,"121.7","0",NA,"","13","","",NA,"594.3","0.0","6135638"
"NIAGARA FALLS NPCSH","43.133","-79.050","ON","-1.4","0","2.7","16.5","0","-13.5","0","27.0","0","57.0","113.7","0","150.0","6.0","9","","",NA,"602.4","0.0","6135657"
"NIAGARA ON THE LAKE","43.250","-79.133","ON","-0.9","0",NA,"18.0","0","-12.5","0","26.0","0",NA,"124.8","0",NA,"","14","","",NA,"585.8","0.0","6135FF4"
"PORT COLBORNE","42.883","-79.250","ON","-1.3","0","2.4","13.0","0","-14.0","0","39.8","0","98.0","122.0","0","167.0","","11","","",NA,"597.1","0.0","6136606"
"PORT DALHOUSIE","43.183","-79.267","ON","-0.8","0","2.7","18.5","0","-13.0","0","26.6","0","79.0","126.8","0","210.0","0.0","14","","",NA,"581.5","0.0","6136626"
"PORT WELLER (AUT)","43.250","-79.217","ON","-0.2","4",NA,"16.1","4","-9.3","1","",,NA,"0.0","0",NA,"","0","",,NA,"490.5","0.0","6136699"
"RIDGETOWN AUTOMATIC CLIMATE STATION","42.450","-81.883","ON","-2.7","0",NA,"14.5","0","-16.5","0","29.0","0",NA,"96.2","0",NA,"","13","","",NA,"640.4","0.0","6137149"
"RIDGEVILLE","43.042","-79.325","ON","-1.5","0","2.9","17.0","0","-14.0","0","29.7","0","87.0","109.4","0","163.0","","12","","",NA,"603.7","0.0","6137161"
"ST CATHARINES A","43.200","-79.167","ON","-1.1","0","2.7","18.5","0","-13.8","0","28.0","0","73.0","121.6","0","186.0","0.0","12","55.6","0","86.0","593.3","0.0","6137287"
"ST CATHARINES POWER GLEN","43.117","-79.250","ON","-1.2","0","2.4","17.5","0","-13.5","0","27.0","0","79.0","112.5","0","194.0","","12","","",NA,"596.0","0.0","6137306"
"ST THOMAS WPCP","42.767","-81.217","ON","-2.5","0","2.2","14.5","0","-18.5","0","35.3","0","92.0","120.0","0","163.0","3.0","11","","",NA,"634.1","0.0","6137362"
"ST WILLIAMS AUTOMATIC CLIMATE STATION","42.700","-80.450","ON","-1.2","0",NA,"16.4","0","-15.2","0","2.6","5",NA,"109.3","5",NA,"","7","","",NA,"594.3","0.0","6137401"
"SIMCOE (AUT)","42.850","-80.267","ON","-3.1","4",NA,"15.4","4","-15.0","1","",,NA,"0.0","30",NA,"","0","",,NA,"569.7","0.0","6137732"
"SPRINGFORD","42.917","-80.667","ON","-2.6","0",NA,"16.0","0","-17.5","0","28.4","0",NA,"155.6","0",NA,"5.0","11","","",NA,"638.3","0.0","6137979"
"TILLSONBURG MOE","42.850","-80.717","ON","",,NA,"",,"",,"23.6","0",NA,"149.2","0",NA,"","9","","",NA,"","","6138270"
"VINELAND","43.150","-79.417","ON","-1.1","0",NA,"17.0","0","-13.5","0","35.2","0",NA,"111.2","0",NA,"1.0","11","","",NA,"592.3","0.0","6139141"
"VINELAND RITTENHOUSE","43.167","-79.417","ON","-1.1","0","2.6","18.0","0","-14.5","0","29.8","0","93.0","123.9","0","193.0","","13","","",NA,"592.0","0.0","6139143"
"WALLACEBURG","42.583","-82.400","ON","-2.5","0",NA,"14.0","0","-16.0","0","35.0","0",NA,"92.5","0",NA,"","11","","",NA,"635.0","0.0","6139265"
"WATERFORD","42.883","-80.233","ON","",,NA,"",,"",,"24.0","0",NA,"112.1","0",NA,"2.0","11","","",NA,"","","6139356"
"WELLAND","43.000","-79.267","ON","-1.6","0","2.7","17.0","0","-15.0","0","37.5","0","94.0","124.6","0","159.0","","13","","",NA,"606.2","0.0","6139445"
"WINDSOR RIVERSIDE","42.333","-82.933","ON","-1.5","0",NA,"16.0","0","-15.5","0","28.5","0",NA,"71.7","0",NA,"3.0","8","","",NA,"604.4","0.0","6139520"
"WINDSOR A","42.276","-82.956","ON","-2.3","0","1.5","15.0","0","-15.6","0","36.6","0","98.0","72.0","0","116.0","0.0","10","",,NA,"629.7","0.0","6139525"
"WOODSLEE CDA AUTOMATIC CLIMATE STATION","42.217","-82.733","ON","-2.8","0",NA,"15.6","0","-16.0","0","19.4","0",NA,"54.2","0",NA,"","7","","",NA,"644.4","0.0","6139602"
"HARROW AUTOMATIC CLIMATE STATION","42.033","-82.900","ON","-2.3","0",NA,"14.1","0","-14.0","0","22.0","0",NA,"58.5","0",NA,"","6","","",NA,"629.5","0.0","613CC60"
"PORT COLBORNE (AUT)","42.867","-79.250","ON","-1.1","10",NA,"13.6","9","-11.6","2","",,NA,"",,NA,"","","",,NA,"400.4","0.0","613F606"
"ERIEAU (AUT)","42.250","-81.900","ON","-3.0","16",NA,"4.9","16","-13.4","15","",,NA,"",,NA,"","","",,NA,"314.6","0.0","613KLLM"
"BRANTFORD MOE","43.133","-80.233","ON","-2.4","0","3.6","15.5","0","-17.5","0","17.0","0","63.0","96.2","0","176.0","2.0","9","","",NA,"631.2","0.0","6140954"
"CAMBRIDGE-STEWART","43.350","-80.300","ON","",,NA,"",,"",,"29.0","0",NA,"158.0","0",NA,"5.0","16","","",NA,"","","6141100"
"CULLODEN EASEY","42.883","-80.850","ON","-3.0","0","2.7","15.0","0","-17.0","0","30.8","0","81.0","157.2","0","212.0","","12","","",NA,"652.0","0.0","6141933"
"DORCHESTER","43.000","-81.033","ON","",,NA,"",,"",,"40.0","0",NA,"129.5","0",NA,"7.0","14","","",NA,"","","6142066"
"EMBRO INNES","43.250","-80.933","ON","",,NA,"",,"",,"25.0","0",NA,"95.0","0",NA,"","14","","",NA,"","","6142295"
"FERGUS SHAND DAM","43.733","-80.333","ON","-4.5","0","2.9","12.5","0","-22.0","0","39.2","0","98.0","107.2","0","158.0","6.0","16","","",NA,"696.3","0.0","6142400"
"FERGUS MOE","43.702","-80.379","ON","-4.3","0",NA,"12.0","0","-18.5","0","42.6","0",NA,"107.2","0",NA,"7.0","13","","",NA,"690.4","0.0","6142402"
"FOLDENS","43.017","-80.783","ON","-3.1","0","2.7","15.0","0","-17.0","0","24.0","0","80.0","121.0","0","192.0","","10","","",NA,"655.2","0.0","6142420"
"GLEN ALLAN","43.683","-80.717","ON","-4.5","0","2.7","12.0","0","-21.0","0","76.0","0","150.0","114.8","0","154.0","","20","","",NA,"699.0","0.0","6142803"
"GUELPH ARBORETUM","43.550","-80.217","ON","-4.2","0",NA,"13.9","0","-21.1","0","0.0","8",NA,"0.0","14",NA,"","0","","",NA,"687.7","0.0","6143069"
"ILDERTON BEAR CREEK","43.050","-81.433","ON","-3.2","0","2.4","15.0","0","-17.5","0","35.0","0","77.0","103.4","0","139.0","8.0","11","","",NA,"656.0","0.0","6143722"
"LONDON INT'L AIRPORT","43.033","-81.151","ON","-3.3","0","2.3","14.3","0","-16.3","0","33.6","0","68.0","108.1","0","146.0","4.0","12","57.4","0","89.0","659.3","0.0","6144475"
"MONKTON","43.667","-81.033","ON","-3.7","0",NA,"13.5","0","-22.0","0","49.6","0",NA,"105.6","0",NA,"3.0","16","","",NA,"671.8","0.0","6145258"
"MONTICELLO","43.967","-80.400","ON","-5.9","9",NA,"10.5","6","-24.0","7","55.0","0",NA,"104.4","0",NA,"","17","","",NA,"524.8","0.0","6145267"
"MOUNT FOREST (AUT)","43.983","-80.750","ON","-5.2","2",NA,"11.8","2","-20.3","1","",,NA,"",,NA,"","","",,NA,"673.9","0.0","6145504"
"PRESTON","43.400","-80.417","ON","-3.3","0","3.1","14.5","0","-17.0","0","37.8","0","105.0","131.6","0","202.0","1.0","16","","",NA,"661.3","0.0","6146711"
"PRESTON WPCP","43.383","-80.350","ON","",,NA,"",,"",,"35.8","0",NA,"136.0","0",NA,"","11","","",NA,"","","6146714"
"ROSEVILLE","43.350","-80.467","ON","-3.6","0","2.9","13.5","0","-20.0","0","28.8","0","74.0","126.3","0","185.0","4.0","12","","",NA,"669.0","0.0","6147188"
"RUSKVIEW","44.233","-80.133","ON","-5.3","2","2.0","13.0","2","-20.5","2","55.0","0","85.0","120.4","0","141.0","16.0","20","","",NA,"676.2","0.0","6147229"
"SCOTLAND","43.001","-80.428","ON","",,NA,"",,"",,"27.5","0",NA,"147.9","0",NA,"","14","","",NA,"","","6147664"
"STRATFORD MOE","43.367","-81.000","ON","-3.4","0","2.6","14.0","0","-17.0","0","65.5","0","97.0","128.6","0","133.0","","16","","",NA,"664.7","0.0","6148105"
"STRATHROY","42.950","-81.650","ON","-2.9","0","2.4","15.5","0","-18.0","0","39.5","0","91.0","94.7","0","132.0","7.0","12","","",NA,"647.0","0.0","6148120"
"WATERLOO WPCP","43.483","-80.517","ON","",,NA,"",,"",,"38.6","0",NA,"107.7","0",NA,"","17","","",NA,"","","6149386"
"WATERLOO WELLINGTON A","43.450","-80.383","ON","-3.5","0","2.9","14.2","0","-19.5","0","35.2","0","81.0","114.4","0","175.0","5.0","13","",,NA,"667.5","0.0","6149387"
"WOODSTOCK","43.133","-80.767","ON","-3.0","0","2.8","15.0","0","-18.0","0","32.4","0","99.0","121.6","0","180.0","","11","","",NA,"649.8","0.0","6149625"
"ELORA AUTOMATIC CLIMATE STATION","43.650","-80.417","ON","-4.4","0",NA,"13.1","0","-20.6","0","45.2","0",NA,"114.9","0",NA,"","16","","",NA,"694.4","0.0","614B2H4"
"HARRISTON","43.900","-80.800","ON","",,NA,"",,"",,"47.0","0",NA,"80.2","0",NA,"7.0","17","","",NA,"","","614CCNR"
"NEWTON","43.583","-80.900","ON","-4.5","0",NA,"13.0","0","-23.0","0","40.0","0",NA,"89.4","0",NA,"5.0","16","","",NA,"696.4","0.0","614NFK0"
"ALBERTON","43.183","-80.050","ON","-2.7","0",NA,"15.0","0","-20.5","0","14.2","0",NA,"129.0","0",NA,"","12","","",NA,"641.5","0.0","6150060"
"ALBION","43.933","-79.833","ON","",,NA,"",,"",,"32.2","0",NA,"130.6","0",NA,"","14","","",NA,"","","6150100"
"ALBION FIELD CENTRE","43.917","-79.833","ON","-4.0","0","3.0","11.5","0","-20.0","0","27.5","0","75.0","121.3","0","201.0","","18","","",NA,"680.9","0.0","6150103"
"BELLEVILLE","44.151","-77.395","ON","-3.5","0","3.2","13.5","0","-20.5","0","38.7","0","105.0","123.7","0","184.0","8.0","8","","",NA,"666.7","0.0","6150689"
"BLOOMFIELD","43.983","-77.217","ON","",,NA,"",,"",,"55.0","0",NA,"116.6","0",NA,"","10","","",NA,"","","6150815"
"BLOOMFIELD WEST","43.983","-77.250","ON","-2.6","4",NA,"15.0","2","-21.5","4","9.0","5",NA,"33.0","7",NA,"","4","","",NA,"555.4","0.0","6150816"
"BOWMANVILLE MOSTERT","43.917","-78.667","ON","-2.8","0","2.8","13.0","0","-21.0","0","25.2","0","81.0","120.4","0","191.0","10.0","10","","",NA,"645.5","0.0","6150830"
"BRADFORD MUCK RESEARCH","44.033","-79.600","ON","-3.7","0","3.2","13.0","0","-20.0","0","21.0","0","63.0","139.8","0","264.0","","16","","",NA,"672.5","0.0","6150863"
"BURKETON MCLAUGHLIN","44.033","-78.800","ON","-4.3","0","3.1","12.0","0","-20.0","0","49.8","0","132.0","124.0","0","204.0","","16","52.1","0","71.0","689.9","0.0","6151042"
"BURLINGTON PIERS (AUT)","43.300","-79.800","ON","-1.5","3",NA,"11.3","2","-13.4","2","",,NA,"",,NA,"","","",,NA,"545.3","0.0","6151061"
"BURLINGTON TS","43.333","-79.833","ON","-1.1","2","3.3","12.0","1","-14.0","1","19.5","0","57.0","142.8","0","216.0","","12","","",NA,"553.8","0.0","6151064"
"CALEDON VILLAGE","43.850","-80.000","ON","-4.9","0",NA,"13.0","0","-20.0","0","48.6","0",NA,"138.4","0",NA,"","15","","",NA,"710.2","0.0","6151082"
"CAMBORNE","44.050","-78.217","ON","-4.0","0",NA,"13.5","0","-21.5","0","30.0","0",NA,"88.0","0",NA,"","11","","",NA,"681.7","0.0","6151090"
"CENTREVILLE","44.400","-76.917","ON","-5.3","0","2.4","12.5","0","-24.0","0","35.0","0","82.0","147.2","0","183.0","","12","","",NA,"723.8","0.0","6151309"
"COBOURG (AUT)","43.950","-78.167","ON","-2.7","3",NA,"10.5","2","-18.1","2","",,NA,"0.0","0",NA,"","0","",,NA,"578.4","0.0","6151684"
"COBOURG STP","43.967","-78.183","ON","-2.7","0","2.9","13.0","0","-19.0","0","22.0","0","67.0","83.6","0","125.0","6.0","10","","",NA,"640.2","0.0","6151689"
"CRESSY","44.100","-76.850","ON","-3.2","0","3.0","13.0","0","-19.0","0","40.8","0","76.0","100.8","0","114.0","0.0","12","","",NA,"656.3","0.0","61519JM"
"FRENCHMANS BAY","43.817","-79.083","ON","",,NA,"",,"",,"18.8","0",NA,"129.6","0",NA,"4.0","10","","",NA,"","","6152605"
"GEORGETOWN WWTP","43.640","-79.879","ON","-3.3","0","3.0","13.0","0","-23.0","0","25.6","0","67.0","165.5","0","244.0","","15","","",NA,"659.7","0.0","6152695"
"GLEN HAFFY MONO MILLS","43.933","-79.950","ON","",,NA,"",,"",,"53.4","0",NA,"136.2","0",NA,"6.0","17","","",NA,"","","6152833"
"HAMILTON A","43.172","-79.934","ON","-2.7","0","2.8","15.6","0","-15.9","0","37.8","0","93.0","123.0","0","192.0","3.0","11","",,NA,"643.1","0.0","6153194"
"HAMILTON RBG","43.283","-79.883","ON","-1.8","0","2.9","14.0","0","-15.5","0","19.9","0","61.0","91.3","0","161.0","1.0","10","57.1","0","66.0","612.6","0.0","6153300"
"JANETVILLE","44.217","-78.633","ON","-4.9","0","2.8","12.0","0","-24.0","0","43.6","0","92.0","143.6","0","199.0","12.0","17","","",NA,"710.2","0.0","6153853"
"KING SMOKE TREE","44.017","-79.517","ON","-4.5","0","2.8","13.0","0","-19.5","0","31.0","0","100.0","136.6","0","264.0","10.0","12","","",NA,"698.9","0.0","6154142"
"LESKARD","44.017","-78.650","ON","",,NA,"",,"",,"26.8","0",NA,"123.6","0",NA,"","11","","",NA,"","","6154410"
"MIDDLEPORT TS","43.117","-80.033","ON","-2.1","0","3.3","15.5","0","-17.5","0","18.5","0","54.0","138.2","0","207.0","","10","","",NA,"622.6","0.0","6155097"
"MILLGROVE","43.317","-79.967","ON","-2.9","0","2.6","13.5","0","-17.5","0","34.0","0","83.0","176.4","0","235.0","","17","","",NA,"647.6","0.0","6155183"
"ORANGEVILLE MOE","43.917","-80.083","ON","-4.6","0","2.9","13.0","0","-21.5","0","47.0","0","122.0","116.9","0","182.0","7.0","17","","",NA,"701.1","0.0","6155790"
"ORONO","43.967","-78.617","ON","-2.5","0",NA,"16.4","0","-20.3","0","28.7","0",NA,"135.1","0",NA,"8.0","11","","",NA,"635.7","0.0","6155854"
"WHITBY PRINGLE CREEK","43.867","-78.933","ON","",,NA,"",,"",,"22.8","0",NA,"130.2","0",NA,"","10","","",NA,"","","6155874"
"OSHAWA WPCP","43.867","-78.833","ON","-1.8","0","3.0","14.0","0","-16.0","0","23.0","0","65.0","94.7","0","144.0","6.0","11","","",NA,"613.2","0.0","6155878"
"OAKVILLE GERARD","43.428","-79.697","ON","-1.7","0",NA,"10.0","0","-14.0","0","42.4","0",NA,"159.6","0",NA,"0.0","12","","",NA,"611.7","0.0","6155PD4"
"PICTON","44.017","-77.133","ON","-2.6","0",NA,"15.5","0","-22.0","0","35.0","0",NA,"95.6","0",NA,"","13","","",NA,"638.8","0.0","6156533"
"PINE GROVE","43.800","-79.583","ON","",,NA,"",,"",,"29.2","0",NA,"133.4","0",NA,"","10","","",NA,"","","6156545"
"POINT PETRE (AUT)","43.833","-77.150","ON","-2.5","3",NA,"11.5","2","-17.2","2","",,NA,"0.0","0",NA,"","0","",,NA,"573.5","0.0","6156559"
"RICHMOND HILL","43.877","-79.448","ON","-3.6","0","2.6","12.0","0","-17.5","0","28.4","0","77.0","126.4","0","203.0","6.0","10","","",NA,"670.3","0.0","6157012"
"SANDHILL","43.817","-79.817","ON","",,NA,"",,"",,"31.4","0",NA,"128.5","0",NA,"4.0","14","","",NA,"","","6157431"
"SHARON","44.100","-79.433","ON","",,NA,"",,"",,"27.6","0",NA,"117.6","0",NA,"","9","","",NA,"","","6157685"
"SMITHFIELD CDA AUTOMATIC CLIMATE STATION","44.083","-77.667","ON","-3.0","0",NA,"14.1","0","-20.6","0","40.9","0",NA,"118.4","0",NA,"10.0","12","","",NA,"650.3","0.0","6157832"
"THORNHILL GRANDVIEW","43.800","-79.417","ON","",,NA,"",,"",,"24.8","0",NA,"127.2","0",NA,"2.0","12","","",NA,"","","6158255"
"TORONTO","43.667","-79.400","ON","-1.3","0","2.5","14.7","0","-15.0","0","25.2","0","68.0","138.4","0","225.0","2.0","11","53.6","0","62.0","596.8","0.0","6158350"
"TORONTO ASHBRIDGES BAY","43.667","-79.317","ON","",,NA,"",,"",,"32.6","0",NA,"150.2","0",NA,"0.0","12","","",NA,"","","6158370"
"TORONTO HEADLAND (AUT)","43.617","-79.350","ON","-1.7","0",NA,"10.3","0","-14.8","0","",,NA,"0.0","0",NA,"","0","",,NA,"611.0","0.0","6158578"
"TORONTO ISLAND A","43.629","-79.395","ON","-2.4","6",NA,"10.4","5","-14.5","5","",,NA,"57.8","16",NA,"","3","",,NA,"509.0","0.0","6158665"
"TORONTO LESTER B. PEARSON INT'L A","43.677","-79.631","ON","-3.1","0","2.4","12.9","0","-15.8","0","24.6","0","83.0","133.3","0","257.0","2.0","11","",,NA,"653.2","0.0","6158733"
"TOR OLD BURNHAMTHORPE","43.650","-79.583","ON","-2.9","0",NA,"12.0","0","-16.5","0","23.4","0",NA,"127.0","0",NA,"3.0","11","","",NA,"646.9","0.0","6158763"
"TRENTON A","44.117","-77.533","ON","-4.2","0","2.6","14.5","0","-21.5","0","39.5","0","88.0","116.7","0","171.0","9.0","11","",,NA,"688.8","0.0","6158875"
"TYRONE","44.017","-78.733","ON","-3.9","0","3.4","11.5","0","-21.0","0","27.0","0","61.0","122.4","0","158.0","6.0","12","","",NA,"678.1","0.0","6159048"
"WOODBRIDGE","43.783","-79.600","ON","-3.2","0","3.4","13.0","0","-20.0","0","27.4","0","92.0","123.3","0","245.0","2.0","11","","",NA,"657.9","0.0","6159575"
"WOOLER","44.200","-77.717","ON","-4.3","0","3.0","13.5","0","-22.0","0","44.2","0","85.0","152.8","0","164.0","","14","","",NA,"689.8","0.0","6159651"
"MILTON SOUTH","43.450","-79.833","ON","-2.7","0",NA,"13.5","0","-22.0","0","23.0","0",NA,"149.2","0",NA,"0.0","14","","",NA,"641.7","0.0","615EAQG"
"MOUNTAINVIEW","44.050","-77.300","ON","-3.6","0","2.4","14.5","0","-21.5","0","32.8","0","77.0","100.8","0","126.0","","11","","",NA,"668.1","0.0","615EMR7"
"TORONTO BUTTONVILLE A","43.862","-79.370","ON","-4.0","0","1.9","11.8","0","-20.7","0","31.9","0","82.0","122.8","0","198.0","7.0","11","","",NA,"680.8","0.0","615HMAK"
"OAKVILLE SOUTHEAST WPCP","43.483","-79.633","ON","-2.8","0","1.9","11.0","0","-16.0","0","22.5","0","80.0","140.3","0","235.0","","12","","",NA,"644.5","0.0","615N745"
"NAPANEE","44.233","-76.967","ON","-3.8","0",NA,"14.0","0","-22.0","0","20.0","0",NA,"90.0","0",NA,"2.0","9","","",NA,"674.6","0.0","615NNPL"
"TORONTO NORTH YORK","43.783","-79.467","ON","-2.9","0",NA,"12.0","0","-16.5","0","23.4","0",NA,"127.0","0",NA,"3.0","11","","",NA,"646.9","0.0","615S001"
"FENELON FALLS","44.583","-78.750","ON","-5.3","0",NA,"11.0","0","-23.5","0","48.0","0",NA,"136.0","0",NA,"","16","","",NA,"721.5","0.0","6162376"
"HALIBURTON 3","45.033","-78.533","ON","-6.0","0","3.8","11.5","0","-31.0","0","76.2","0","114.0","166.8","0","166.0","7.0","17","","",NA,"744.9","0.0","6163171"
"LINDSAY FROST","44.333","-78.733","ON","-5.6","0","2.9","10.5","0","-24.0","0","56.0","0","126.0","140.0","0","210.0","10.0","16","","",NA,"730.1","0.0","6164433"
